channel_id,channel_title,discovered_via_keyword,category,subcategory,language,tier
UC82ObtDCmUuWwrWhpQsX-HQ,Aakash JEE,byjus jee,brand_educator,brand_personality,english,1
UCXtK0wuxAauQdfT6bmJy_Gw,EGT Fun,byjus jee,brand_educator,brand_personality,english,1
UCMoJW68W9B92TlJ1qzwq2VA,Adheesh Raghuwanshi Vlogs,byjus jee,brand_educator,brand_personality,english,1
UC3QKYsLZO-Yyj1M3Dh2pfMQ,Jeetupathshala,byjus jee,brand_educator,brand_personality,english,1
UCDA-O-rNN0IKFaQUgWcb67A,Aakash Institute,byjus jee,brand_educator,brand_personality,english,1
UCRskzkXkjnhG5Dlq5PCiHqA,Motion Kota,byjus jee,brand_educator,brand_personality,english,1
UCoWX7qL4EVUIddBEQTt0akg,PW Vidyapeeth Karnataka,byjus jee,brand_educator,brand_personality,english,1
UC9kceip2bK6qgszP8LnUUSQ,Bio chemistry by honey,byjus jee,brand_educator,brand_personality,english,1
UClhAYR40O7oXUEEMjt-YSYg,ROHIT ANISH,byjus jee,brand_educator,brand_personality,english,1
UCAPDuc6Kfpe1mKjMX367qmA,Aakash NEET,byjus jee,brand_educator,brand_personality,english,1
UCGpxtlZSCNNbdanEiKyJecw,Kshitiz Kanik - Aurous Digital,byjus jee,brand_educator,brand_personality,english,1
UCEq_fksYZ9XDnwKC5YNIy-Q,About Concept,byjus jee,brand_educator,brand_personality,english,1
UCSbp-sQ9vv5thQEk6DXTcNw,Yash Garg,byjus jee,brand_educator,brand_personality,english,1
UCF5EPbLa9eXoxpF0fGHqchg,Web Shiksha,byjus jee,brand_educator,brand_personality,english,1
UC91RZv71f8p0VV2gaFI07pg,Vedantu JEE Made Ejee,byjus jee,brand_educator,brand_personality,english,1
UCr2KW8PbYzZOwq6HKvfk8lg,Top Finder Info,byjus jee,brand_educator,brand_personality,english,1
UCuAlHkFs9SGaiKr8u8siyTw,JEE with Ajay ,byjus jee,brand_educator,brand_personality,english,1
UCJ0hjvIfbzEkuVtZIQI3hIQ,Study motivation,byjus jee,brand_educator,brand_personality,english,1
UC-foKmfBoXjBRFaOVFX8fDQ,JEETO JEE,byjus jee,brand_educator,brand_personality,english,1
UCptzSbh6JxIrg8_tRb8VbyQ,Anvee Tiwari,byjus learning app,brand_educator,brand_personality,english,1
UCa-eSrRfQHLX-OL4G2NxS2Q,VARINDIA,byjus learning app,brand_educator,brand_personality,english,1
UCB8cARu1neJJQSRMSe_LhuQ,App To Review,byjus learning app,brand_educator,brand_personality,english,1
UC77hklyuhhL19I-clgibBiQ,PRANCY CLIS ACADEMY ,byjus learning app,brand_educator,brand_personality,english,1
UCkqTrSWitECswVj_fJEkS8Q,Collector Sahab,byjus learning app,brand_educator,brand_personality,english,1
UCSk3LLK67ZDsm9OGwNnkSWw,tango artist,byjus learning app,brand_educator,brand_personality,english,1
UCr8tIz6DWz2mLVmcqjvTl5w,Gourav Janged,byjus learning app,brand_educator,brand_personality,english,1
UCf04_G-1t2OsFTrLNaAi5wQ,Tech Sparrow,byjus learning app,brand_educator,brand_personality,english,1
UCwXjjrPLLV9Losyf22W_0sA,TECHNO PJ,byjus learning app,brand_educator,brand_personality,english,1
UCgW1-LQCXKZFOfHwPuXFQ_g,Techno Waves,byjus learning app,brand_educator,brand_personality,english,1
UCegrpPesyIlZYOZrjW-OGug,Tech Technical sk,byjus learning app,brand_educator,brand_personality,english,1
UCKaXRJvCE6PEq82OQYstckg,Raja MS,byjus learning app,brand_educator,brand_personality,english,1
UCcWT3TbvOwkpsiQVctGZjVQ,Tech Rohit,byjus learning app,brand_educator,brand_personality,english,1
UCej8MbaiOO-IDCpmOVr__Og,Byju's Revolution,byjus learning app,brand_educator,brand_personality,english,1
UC3Pej5rLnImn0r--9OUBgjg,VIKASS 18,byjus learning app,brand_educator,brand_personality,english,1
UC1sjR3vqCwqMe-LFObjIW6w,Sonu Technical,byjus learning app,brand_educator,brand_personality,english,1
UCehMLbH7XWAzEMawAaimWsQ,Market Bandhu,byjus learning app,brand_educator,brand_personality,english,1
UClkvEwy3XcbtVWDn8x5h7vg,ZEENA PLUS,byjus learning app,brand_educator,brand_personality,english,1
UC7pp0Fviex-MVISvWx6EV7A,Jayant Apte,byjus learning app,brand_educator,brand_personality,english,1
UCkVTN-hx0WCzDVRrdVPjcDQ,YouTube Techz,byjus learning app,brand_educator,brand_personality,english,1
UCIhVn0miuRNB4hJzoKmJ3nw,Mr. Education,byjus learning app,brand_educator,brand_personality,english,1
UC5f_Twyi8bwMzEjmG1PXZAg,Funformation TV,byjus learning app,brand_educator,brand_personality,english,1
UC5iZTCkB5toYejIsA20iCDQ,JAS FAC Corner,byjus learning app,brand_educator,brand_personality,english,1
UCszNnMo0djZHNnldrbo-u4w,BYJU'S NEET,byjus neet,brand_educator,brand_personality,english,1
UCMw9yBj_1M30cdh8xGLAzJA,NEET NCERT QNA,byjus neet,brand_educator,brand_personality,english,1
UCdnPD09APOxSxICPp0Ny7hQ,Path2Med🩺🤍,byjus neet,brand_educator,brand_personality,english,1
UCAOY9loQ-ibbKI595ZY2hFw,@Smriti,byjus neet,brand_educator,brand_personality,english,1
UC_ZOXbgvsh2BBpD3m-r-LQQ,MEDISMIT,byjus neet,brand_educator,brand_personality,english,1
UCqEGugwXaq98GBzNMxgk-Iw,BEST STUDIES,byjus neet,brand_educator,brand_personality,english,1
UCLcT1QDcqJCrc_PwF9eJPOA,Digital SN,byjus neet,brand_educator,brand_personality,english,1
UCe06W0jeP340wi0E7cIoHxg,wabi-sabi,byjus neet,brand_educator,brand_personality,english,1
UCGQGPyGtgobucTL1cPrpi0w,AIIMS GOAL,byjus neet,brand_educator,brand_personality,english,1
UCoyD_vAMWQ1sTiZXO7wSI-g,Tiffany,byjus neet,brand_educator,brand_personality,english,1
UC5o7coHOahNvgvbFFQM4ayw,Madhukar Trivedi,byjus neet,brand_educator,brand_personality,english,1
UC58lZ_rA5OAIihQNREiRHXw,Edustation - Arnav Makani (IIT Delhi),cengage maths,brand_educator,brand_personality,english,1
UCq5hlDJsTiLb2g0vFZy5Y5g,PW Ki Shishya,cengage maths,brand_educator,brand_personality,english,1
UCd-XqUDfWdEElLMbL5Wyp4A,JEE One,cengage maths,brand_educator,brand_personality,english,1
UCXgnGdV5nH211t0GyOP93GQ,Rohit Shaw [IITD],cengage maths,brand_educator,brand_personality,english,1
UCL2n1iNbGv2DioRdL6R8JPw,Kalpit Veerwal,cengage maths,brand_educator,brand_personality,english,1
UC-dlSfcAvBNTthrlA6X8ZOw,selfPadhai - Rohit Nagar,cengage maths,brand_educator,brand_personality,english,1
UCoAFPQCFz4tHanP-KIjrmdw,DreamStudyWin,cengage maths,brand_educator,brand_personality,english,1
UCKWOOJJljtzrvsxvDtoRPgw,ADP Study,cengage maths,brand_educator,brand_personality,english,1
UCpMwt0joGg4KjFTbLE4C-3Q,STUDY ROOM-LERNO ADDA,cengage maths,brand_educator,brand_personality,english,1
UCuh7BDCSEtVzqX0qRc860UA,Zero - IIT BOMBAY,cengage maths,brand_educator,brand_personality,english,1
UC3p1qk5nbbMO50WE95Sn_kQ,IITn lala ,cengage maths,brand_educator,brand_personality,english,1
UCas-q_FsZOyLelF8vFCNcpA,@Manveersagar-001,cengage maths,brand_educator,brand_personality,english,1
UCFBhRANmzi4IlGSB9j6Ypkw,Sankalp Jauhari,cengage maths,brand_educator,brand_personality,english,1
UC7E-grMzO9zsFv_NitRBXlA,Meraj ahmad iit bombay ,cengage maths,brand_educator,brand_personality,english,1
UCBPamLiTLhP1I9kR4BUauSA,RDS Vlogs [IIT Guwahati],cengage maths,brand_educator,brand_personality,english,1
UCwzo_ZXc5kBbrvjJZbGlJiA,Coder Life,cengage maths,brand_educator,brand_personality,english,1
UCIzQ3TrKY4Q_9DeVVTsWF4Q,JEE VENTURE,cengage maths,brand_educator,brand_personality,english,1
UClukOKMvzRSR6O8mcqNrOXw,Aim Bridge,cengage maths,brand_educator,brand_personality,english,1
UCeo572RKN7G7cw-Jl2xCaoA,Nexamind - IGniTE,cengage maths,brand_educator,brand_personality,english,1
UCkucFMvc5Igzz-KfjwuVbYA,Aditya Ghai,cengage maths,brand_educator,brand_personality,english,1
UCeHSPN8TR9OFVS0wBzaeIxA,JEEcompass (IITB),cengage maths,brand_educator,brand_personality,english,1
UCaDCXaGihuswkxxvK6UWH1w,yash thakre,cengage maths,brand_educator,brand_personality,english,1
UCcz_OSmr-PZHTIPnxZh611Q,Cengage India,cengage maths,brand_educator,brand_personality,english,1
UCoh-C01mA3H32unyTAOF0NQ,Dr. Parth Goyal,dc pandey physics,brand_educator,brand_personality,english,1
UC7ZRlcwPxgSAfZuf4mSlNZQ,Harjas Singh (AIIMS),dc pandey physics,brand_educator,brand_personality,english,1
UClaQJq84XMtMkL44zDmL-Tg,Vedantu JEE,dc pandey physics,brand_educator,brand_personality,english,1
UCZSGCu0oXZ5yxh2rxGK2LPQ,MEDEN Mentors,dc pandey physics,brand_educator,brand_personality,english,1
UCqaq3Cwa7m_EsqlvfZh6uyw,VEDANTU NEET MADE EJEE,dc pandey physics,brand_educator,brand_personality,english,1
UCcMU5NE1Lmf4Fqpx7n9F3Sw,JEE Nexus by Unacademy ,dc pandey physics,brand_educator,brand_personality,english,1
UC_5zaVbndt-LMGTCWvUA__A,Seek Self with Sehgal,dc pandey physics,brand_educator,brand_personality,english,1
UCqHJk2u875VHMDIKP9oX2Ng,Chamomile Tea with Toppers,dc pandey physics,brand_educator,brand_personality,english,1
UCCw-hy1Vz86f2n0KbTQLDzA,Aditya Maity,dc pandey physics,brand_educator,brand_personality,english,1
UCUQifN4ZBkgHuZuJqKeISWw,PW ka Balak,dc pandey physics,brand_educator,brand_personality,english,1
UCFw_SpD-7GAFI-iO4NXEDaQ,SGGAIIMS,dc pandey physics,brand_educator,brand_personality,english,1
UCV3q9rz3Mz8W5FC2uZrIhEg,Tutorac Academy,dc pandey physics,brand_educator,brand_personality,english,1
UC24K8-tMIa04qt61Npiv5KQ,Biology Simplified Tamil,dc pandey physics,brand_educator,brand_personality,english,1
UCiDEVS0zmhM2hHawo2vIqKQ,zaid farooqui,dc pandey physics,brand_educator,brand_personality,english,1
UCJ29tjiec9ArSr0oGPz8H6Q,Amit Sir Academy,dc pandey physics,brand_educator,brand_personality,english,1
UCC-ySd446T1mkBi8g8uQGFQ,Vanchhit_Edits,dc pandey physics,brand_educator,brand_personality,english,1
UCIdz8s2xWJl_dvNX5Acb4uQ,Neet aspirant 😊,dc pandey physics,brand_educator,brand_personality,english,1
UCrUTQPzQXZ0ldczx4-AUfbg,Vidya NEET Adda247,dc pandey physics,brand_educator,brand_personality,english,1
UCBDWGBgfQHYZvB-NM_5xXeA,ROASTER .....,dc pandey physics,brand_educator,brand_personality,english,1
UCF-nTOMhX0xWGxMUn0IiWSw,NEET Crackers,dc pandey physics,brand_educator,brand_personality,english,1
UCwR6Sf8CdCSZscHqdxL8EJQ,SCIENCE BY A. RAJ,dc pandey physics,brand_educator,brand_personality,english,1
UCyZkEnjlQ6rlrQDChxsi7qQ,DC Pandey Physics,dc pandey physics,brand_educator,brand_personality,english,1
UCWFPejP6Rr12IuaGLKYousQ,starstudy classes,dc pandey physics,brand_educator,brand_personality,english,1
UCqwl_Mf6q4aO75E7j8MYE3w,Dr.Strange,dc pandey physics,brand_educator,brand_personality,english,1
UC1tN1QcmJ0lXJjYWelnn0fw,bongfiziks,dc pandey physics,brand_educator,brand_personality,english,1
UCorBrKhw_BfzMCF6w255b3Q,Abhinav Dixit,dc pandey physics,brand_educator,brand_personality,english,1
UCMN_6ZydLIrkpgWTFxGlFTg,Books Ki Jankari,dc pandey physics,brand_educator,brand_personality,english,1
UCkD5OYTdhYNR-4YN_jjKDIg,Karan's knowledge hub,dc pandey physics,brand_educator,brand_personality,english,1
UCTO1gApoSc8q3wUHQKopGPA,busy nucleus,dc pandey physics,brand_educator,brand_personality,english,1
UCcAo-s6bOpSPzRguITNbJkw,Tuhin Sir PHYSICS,dc pandey physics,brand_educator,brand_personality,english,1
UCnjkSSMSNbuXb4ulNR0RkPg,Medcore Kuldeep,dc pandey physics,brand_educator,brand_personality,english,1
UCRSIRe6guvQ-SDZFkvATHXw,Disha Publication,disha publications,brand_educator,brand_personality,english,1
UC7NSMiR1nojOx0-gpRzL2GA,UPSC Civil Aspirant,disha publications,brand_educator,brand_personality,english,1
UCuF0x4YYb1eMOOGNkdI_IJA,king of mirzapur [munna bhaiya] 😈,disha publications,brand_educator,brand_personality,english,1
UChS9a5MKN6Q4Tuw2UV3DAMQ,Genius Student,disha publications,brand_educator,brand_personality,english,1
UCQ7W8yUgXYX7-7jzZvbLjoQ,Press2 education,disha publications,brand_educator,brand_personality,english,1
UCEMNVO75E0pqOAjLN9G0f-Q,UPSC Hindi medium ,disha publications,brand_educator,brand_personality,english,1
UCjt78EKtweJVQb-Tvu8Jz4Q,BOOKS_REVIEW03 ANILJANGID,disha publications,brand_educator,brand_personality,english,1
UCMzRxL-KAkGdQ9J3S3XbKxQ,Vijender Masijeevi,disha publications,brand_educator,brand_personality,english,1
UCeSgNrtxD6XYVidQifUDCWw,Vashishtha classes ,disha publications,brand_educator,brand_personality,english,1
UCPntZXkOwmY_t37KKnVv4xQ,Bushra Raza khan,disha publications,brand_educator,brand_personality,english,1
UC7CcIObEfoj5VDA_RzWOyeQ,TC Reviews,disha publications,brand_educator,brand_personality,english,1
UCRjH5WQMOpXOoOD6VtvpT2Q,Millions Administration,disha publications,brand_educator,brand_personality,english,1
UCJC-ciA2U0a5MoIoyZ5hF1A,Neha Nezny,disha publications,brand_educator,brand_personality,english,1
UCXoVPo7Cr250p7iEGbZ2sMw,UPSC Needs Extradose ,disha publications,brand_educator,brand_personality,english,1
UC0q_AmPNf40Nv01x3xsCUSw,RAJESH BOOK STORE,disha publications,brand_educator,brand_personality,english,1
UCZg8Z-n91ieZMHMLzWAw4Ug,Yogita neha singh,disha publications,brand_educator,brand_personality,english,1
UCgqERsCiXvNRb7KVtEslRWQ,Sachin Jangid Edu.,disha publications,brand_educator,brand_personality,english,1
UCVFL_G2ax8N01qBEX31fzwQ,yashasvani art strokes,disha publications,brand_educator,brand_personality,english,1
UCD-wkQM6LmdZgURoGOx4RFA,DLS Study Point,disha publications,brand_educator,brand_personality,english,1
UCpfMkFfkrrg4dNw7SbC7d8w,Book Review And Job,disha publications,brand_educator,brand_personality,english,1
UCclCuUH-_t_BYEQKCZb2WBw,Uppcs ki  duniya,disha publications,brand_educator,brand_personality,english,1
UCheiJrOTG4l5hIpqqqwdxuw,Soyeb Unfiltered !!,disha publications,brand_educator,brand_personality,english,1
UC4klgWUOCY81lRkB3OinFTQ,SELF STUDY,disha publications,brand_educator,brand_personality,english,1
UCsA88XkKlGYG3V2nhq2nT5w,PR3 news,disha publications,brand_educator,brand_personality,english,1
UCxmI-gkwk9m9R_fRb_R-ISg,Rajasthan GK,disha publications,brand_educator,brand_personality,english,1
UCP0JI0ZhzpFdJIALMN_kLzQ,Journey of cse,disha publications,brand_educator,brand_personality,english,1
UCXXzsYfKCeOYM-yOLDULkEw,Target Lbsnaa,disha publications,brand_educator,brand_personality,english,1
UCOtIDbYJC0IPI2ScKdQuzgQ,Drafting My Destiny ,disha publications,brand_educator,brand_personality,english,1
UCcv7pspGHmM7AOywuLM1ufA,Doubtnut,doubtnut,brand_educator,brand_personality,english,1
UC2A9wjK_iI4nIEcbULT605g,Doubtnut Class 11 Hindi Medium,doubtnut,brand_educator,brand_personality,english,1
UCFJqXynINKyJQ798090vmyQ,Sid Academy,doubtnut,brand_educator,brand_personality,english,1
UCnpekFV93kB1O0rVqEKSumg,Backstage with Millionaires,doubtnut,brand_educator,brand_personality,english,1
UCy9lnk76ROV08LlEAYenmnA,tech ashok guru,doubtnut,brand_educator,brand_personality,english,1
UC7lGsMKrYO5lIpYb-wdDClw,M Stories,doubtnut,brand_educator,brand_personality,english,1
UCamZ6TTjSOCeDmcg5oD5NsQ,Doubtnut Class 12 Hindi Medium,doubtnut,brand_educator,brand_personality,english,1
UC_QucrRYw7w_QbWmavYIGqA,UN-पढ़ ,doubtnut,brand_educator,brand_personality,english,1
UCZnV1hkn5A3fdpTOVi60tzg,Doubtnut Class 10 Hindi Medium,doubtnut,brand_educator,brand_personality,english,1
UCljB73BsPsDaJ0Zo6Hdl8Pg,Try again believe your self ,doubtnut,brand_educator,brand_personality,english,1
UC6eKsyh--yKB7-Eytb5ye2Q,Daily Dose,doubtnut,brand_educator,brand_personality,english,1
UCWGOFZADaAuopoCGmK-a7_A,Praful Sharma,doubtnut,brand_educator,brand_personality,english,1
UCiIrZf4bn1i0IOf8YgSMzWA,Doubtnut NEET Hindi Medium - ALLEN,doubtnut,brand_educator,brand_personality,english,1
UChmGs20oJMGWMr8jEdmDKPQ,Future drift,doubtnut,brand_educator,brand_personality,english,1
UCaFod3X4PyKMyGNX-ZCMQWQ,Doubtnut Class 9 Hindi Medium,doubtnut,brand_educator,brand_personality,english,1
UCDrwRA9QkRsljFbWkSrdHxg,All Study Free,doubtnut,brand_educator,brand_personality,english,1
UCuzLH-HXLQTgBNzntLJY1jQ,Technical Rk Rahul,doubtnut,brand_educator,brand_personality,english,1
UCPUym_U0TfU11xjgagKiDYA,😉Deepu Dancer 😉,doubtnut app,brand_educator,brand_personality,english,1
UCvUR7FiesVuaFD7JjMSro2g,PT GURU LIKE,doubtnut app,brand_educator,brand_personality,english,1
UCso6HIq5jGnA7SpV7pyavaw,tech tips 1111,doubtnut app,brand_educator,brand_personality,english,1
UCPscXl1othMm4W5iiQFA6yQ,Shivam techno world,doubtnut app,brand_educator,brand_personality,english,1
UCHssI4ExMPpf95d0fUtA_MA,SplashDoor,doubtnut app,brand_educator,brand_personality,english,1
UC73XWSIhOGLgOerNrz85zuw,har1122saini,doubtnut app,brand_educator,brand_personality,english,1
UCsX1Oq7NQM5gOsRPoT8ev1w,Positive Pulse,doubtnut app,brand_educator,brand_personality,english,1
UCVav7j4ABY51vx-wxCyWKDQ,sachinlogic ,doubtnut app,brand_educator,brand_personality,english,1
UCfPnWq2boEHdec468vKiw3A,Mr.Balram,doubtnut app,brand_educator,brand_personality,english,1
UC5S7XfUiAOocbdpPZ-PUIdw,Techno Brenner,doubtnut app,brand_educator,brand_personality,english,1
UCgFYfveHFYD5s4oT97FT7PA,Manoj Gupta,doubtnut app,brand_educator,brand_personality,english,1
UCDNVT1xWwnIENoyXin3yPEQ,viralraat,doubtnut app,brand_educator,brand_personality,english,1
UCDOeaWZRsx-DycJlrEOFxxw,Regular Classes For Accounts,doubtnut app,brand_educator,brand_personality,english,1
UCKhLTIzvazMsYw1H825Srag,Tech Zone One ,doubtnut app,brand_educator,brand_personality,english,1
UCHfofpt0b4TdruKTghzMU7g,Abhinav Maurya,doubtnut app,brand_educator,brand_personality,english,1
UCFm1Untcp2RF30OnPCo_MKQ,SR 27 SOLUTIONS,doubtnut app,brand_educator,brand_personality,english,1
UClRbPnFA9kEn5XLy-hYyQNQ,Neelesh Patel,doubtnut app,brand_educator,brand_personality,english,1
UCtiebiLaUl-kK4t4D0QG4lg,Mr solid gamer,doubtnut app,brand_educator,brand_personality,english,1
UCoo9Z8f9985m46jf-zvmNSQ,KPT Technology YUG,doubtnut app,brand_educator,brand_personality,english,1
UCMJsMkuTf9XxHM5FWWrJFhQ,cutie 🥰 famous youtuber,doubtnut app,brand_educator,brand_personality,english,1
UCzLqOSZPtUKrmSEnlH4LAvw,Drishti IAS,drishti ias,brand_educator,brand_personality,english,1
UCafpueX9hFLls24ed6UddEQ,Drishti IAS : English,drishti ias,brand_educator,brand_personality,english,1
UCHELKfJaNe9_KJPa330OTsQ,UPSCshikhar,drishti ias,brand_educator,brand_personality,english,1
UCe5gpBRSEoftiYZUtAxGzMA,Actual UPSC ,drishti ias,brand_educator,brand_personality,english,1
UChT0Ym7c9nlEDNRwDn-RXng,Credit IAS,drishti ias,brand_educator,brand_personality,english,1
UCQ2PCnzjuxdzoTmyTaLwaMg,Drishti institute fans club,drishti ias,brand_educator,brand_personality,english,1
UC_SvrsK4rfzPpLeEYAtv4MA,UPSC Question & Answer,drishti ias,brand_educator,brand_personality,english,1
UC3xox3j9r_nDfpGF9dRbMpw,Motivation I.A.S,drishti ias,brand_educator,brand_personality,english,1
UCemExOcM9dSh8_W-Z5k0QCQ,Drishti IAS Fans Club,drishti ias,brand_educator,brand_personality,english,1
UC2otZ2vsXXLuIppC6Mg8LUA,The Success Spotlight,drishti ias,brand_educator,brand_personality,english,1
UC02E2QFFOxvr2TREVMiBIgw,Drishti BPSC & JPSC,drishti ias,brand_educator,brand_personality,english,1
UC_0BTKZKEYCVltQfK62P8nw,IAS Mining,drishti ias,brand_educator,brand_personality,english,1
UCAKzWEGVBuLM1s8i6HwINOQ,Aditya Gautam,drishti ias,brand_educator,brand_personality,english,1
UCkuTJX0lQssRwtL-YZSgPxw,Manveer Divyaprakash,drishti ias,brand_educator,brand_personality,english,1
UCvctBJuSTb0ditEx5DUlGNw,Embibe: Achieve JEE,embibe,brand_educator,brand_personality,english,1
UCy8jYKZEavfitnik_IwgUpQ,Embibe: Achieve CBSE Class 11&12,embibe,brand_educator,brand_personality,english,1
UCiAzBXkstFx_mz-MHBtbKHQ,Short Advice,embibe,brand_educator,brand_personality,english,1
UC9M3W3Fj5QhtPdLXvtIHfLw,Tech Nirvana,embibe,brand_educator,brand_personality,english,1
UCEp0AXKYsTWARrbN2shewag,Embibe: Achieve NEET Exam,embibe,brand_educator,brand_personality,english,1
UCH76wJnyYgKy4TiGE2Z-kQQ,Embibe: Achieve Class 6-8,embibe,brand_educator,brand_personality,english,1
UCs8xh2tWoZ5AP-o6XMym8vw,Embibe: Achieve CBSE Class 9 & 10,embibe,brand_educator,brand_personality,english,1
UCJFOER35ggIWwsXh2ZDnqyg,The Economic Times,embibe,brand_educator,brand_personality,english,1
UCHmk8iNJHvf5mGN6_pkPc7g,Emiway Bantai,embibe,brand_educator,brand_personality,english,1
UCYsJLoxzKogqA8bA71ZYpBA,Contact ABS,embibe,brand_educator,brand_personality,english,1
UCLgp3jV2GqoXBiUhqOr3Vpw,Hemi kani,embibe,brand_educator,brand_personality,english,1
UCjsqP6vANGShF_x7r7DVQQA,Kalaari Capital,embibe,brand_educator,brand_personality,english,1
UCx8frEJ3jraSsdnJVxBqnlw,"Embibe: CDS, CAPF AC, NDA, Agniveer & SSB",embibe,brand_educator,brand_personality,english,1
UC1xMoLlrv0DJ3hcBo914a2Q,NYOOOZ TV,embibe,brand_educator,brand_personality,english,1
UC7x7gqeQQ5dazPAvDgC7TIw,Jio,embibe,brand_educator,brand_personality,english,1
UCrUxHen9wx_m6Eof1UMd4Zg,DinSeeTalk,embibe,brand_educator,brand_personality,english,1
UCgVg6dmZHCxze_ay0bolPew,Examपुर,exampur,brand_educator,brand_personality,english,1
UCZvSoqGB4TknWLSCADpMMYA,UP Homeguard Examपुर,exampur,brand_educator,brand_personality,english,1
UCMNZdQSmBbMJzEpeW6OcanA,Mr. Harry 😁😁,exampur,brand_educator,brand_personality,english,1
